17,500,|,76.37809014320374,|,4446666.0
3,500,|,74.57931470870972,|,4443992.0
5,500,|,77.19740438461304,|,4445184.0
9,500,|,73.9113757610321,|,4446685.0
16,500,|,78.02437543869019,|,4446728.0
7,500,|,77.69235277175903,|,4450173.0
15,500,|,77.30121850967407,|,4446408.0
1,500,|,78.09798288345337,|,4444973.0
5,500,|,74.19906497001648,|,4445184.0
1,500,|,74.50250577926636,|,4444973.0
0,500,|,74.28480792045593,|,4443750.0
2,500,|,79.12182903289795,|,4444758.0
12,500,|,76.08359694480896,|,4441868.0
12,500,|,79.38672971725464,|,4441868.0
12,500,|,77.05024099349976,|,4441868.0
19,500,|,76.30860590934753,|,4442342.0
5,500,|,70.81376099586487,|,4445184.0
7,500,|,68.82284593582153,|,4450173.0
17,500,|,77.94280934333801,|,4446666.0
13,500,|,77.17719721794128,|,4441979.0
1,500,|,76.22531580924988,|,4444973.0
11,500,|,74.45105624198914,|,4443499.0
1,500,|,74.20427513122559,|,4444973.0
16,500,|,73.34366106987,|,4446728.0
5,500,|,73.25456285476685,|,4445184.0
11,500,|,57.813934326171875,|,4443499.0
11,500,|,75.0443525314331,|,4443499.0
4,500,|,79.59106111526489,|,4447725.0
7,500,|,77.52155494689941,|,4450173.0
5,500,|,75.34826254844666,|,4445184.0
7,500,|,57.93158841133118,|,4450173.0
18,500,|,72.68319821357727,|,4443881.0
19,500,|,74.58478713035583,|,4442342.0
9,500,|,76.8852150440216,|,4446685.0
8,500,|,74.34979486465454,|,4447799.0
4,500,|,72.97916579246521,|,4447725.0
10,500,|,73.30050826072693,|,4446629.0
17,500,|,73.68514800071716,|,4446666.0
10,500,|,70.03938865661621,|,4446629.0
2,500,|,70.01680397987366,|,4444758.0
6,500,|,69.32200837135315,|,4442304.0
15,500,|,72.75627565383911,|,4446408.0
3,500,|,72.4584972858429,|,4443992.0
1,500,|,77.80298590660095,|,4444973.0
7,500,|,74.25781774520874,|,4450173.0
16,500,|,74.2582733631134,|,4446728.0
19,500,|,78.54991483688354,|,4442342.0
11,500,|,77.68699979782104,|,4443499.0
9,500,|,80.8553900718689,|,4446685.0
8,500,|,76.24325799942017,|,4447799.0
5,500,|,70.92447209358215,|,4445184.0
15,500,|,69.80014109611511,|,4446408.0
7,500,|,69.6119065284729,|,4450173.0
7,500,|,74.45368003845215,|,4450173.0
6,500,|,77.29665613174438,|,4442304.0
9,500,|,75.6219277381897,|,4446685.0
6,500,|,75.96181750297546,|,4442304.0
16,500,|,75.57874083518982,|,4446728.0
4,500,|,76.3814377784729,|,4447725.0
0,500,|,73.90931844711304,|,4443750.0
8,500,|,58.015531063079834,|,4447799.0
4,500,|,77.42840480804443,|,4447725.0
15,500,|,74.75132584571838,|,4446408.0
13,500,|,75.46527695655823,|,4441979.0
4,500,|,73.38059258460999,|,4447725.0
3,500,|,79.06074857711792,|,4443992.0
12,500,|,76.2271466255188,|,4441868.0
15,500,|,75.54885244369507,|,4446408.0
19,500,|,73.27548670768738,|,4442342.0
3,500,|,58.13775157928467,|,4443992.0
15,500,|,73.21645021438599,|,4446408.0
15,500,|,72.75356674194336,|,4446408.0
16,500,|,77.51231527328491,|,4446728.0
16,500,|,77.29926443099976,|,4446728.0
6,500,|,78.24295163154602,|,4442304.0
18,500,|,78.20568537712097,|,4443881.0
11,500,|,74.52436232566833,|,4443499.0
16,500,|,58.489723443984985,|,4446728.0
15,500,|,73.84984922409058,|,4446408.0
17,500,|,73.78989171981812,|,4446666.0
3,500,|,71.72174835205078,|,4443992.0
15,500,|,70.9462890625,|,4446408.0
8,500,|,72.66327571868896,|,4447799.0
18,500,|,57.91924834251404,|,4443881.0
18,500,|,76.78603720664978,|,4443881.0
1,500,|,74.850905418396,|,4444973.0
16,500,|,76.43715786933899,|,4446728.0
11,500,|,75.39745998382568,|,4443499.0
17,500,|,82.74071478843689,|,4446666.0
2,500,|,77.26375770568848,|,4444758.0
3,500,|,83.18139863014221,|,4443992.0
17,500,|,76.56450700759888,|,4446666.0
17,500,|,82.2741858959198,|,4446666.0
5,500,|,77.27033686637878,|,4445184.0
4,500,|,82.68742489814758,|,4447725.0
3,500,|,77.62552881240845,|,4443992.0
19,500,|,75.58624625205994,|,4442342.0
2,500,|,57.70314812660217,|,4444758.0
19,500,|,72.91880655288696,|,4442342.0
14,500,|,81.59364104270935,|,4446320.0
13,500,|,76.05318403244019,|,4441979.0
5,500,|,84.77739381790161,|,4445184.0
4,500,|,80.33867359161377,|,4447725.0
2,500,|,79.45021510124207,|,4444758.0
6,500,|,84.42631888389587,|,4442304.0
